,original_filename,page,col1,col2,col3,col4,col5,col6,col7,col8
5630,delimitation_2014.pdf,287,,,32. भटेरी,,32. भटेरी,,,
5631,delimitation_2014.pdf,287,,,33. पाटन,,33. पाटन,,,
5632,delimitation_2014.pdf,287,,,34. राज ० पातलवास,,34. राजपुरा पातलवास,,,
5633,delimitation_2014.pdf,287,,,35. भूडला,,35. भूडला,,,
5634,delimitation_2014.pdf,287,,,36. गढ,,36. गढ,,,
5635,delimitation_2014.pdf,287,,,37. माधोगढ,,37. माधोगढ,,,
5636,delimitation_2014.pdf,287,,,38. बस्सी,,38. बस्सी,,,
5637,delimitation_2014.pdf,287,,,39. अणतपुरा,,39. अणतपुरा,,,
5638,delimitation_2014.pdf,287,,|,40 . मूंडली,,40. मंडली,,,
5639,delimitation_2014.pdf,287,,,41. हिम्मतपुरा,,41. हिम्मतपुरा,,,
5640,delimitation_2014.pdf,287,,,,,42. सुमेल,,,
5641,delimitation_2014.pdf,287,,,,,43. विजयपुरा,,,
5642,delimitation_2014.pdf,287,,,,,44. बगराना,,,
5643,delimitation_2014.pdf,287,2,झोटवाडा,1. पचार,झोटवाडा,1. पचार,,,
5644,delimitation_2014.pdf,287,,,2. सरनाडूंगर,,2. सरनाडूंगर,,,
5645,delimitation_2014.pdf,287,,,3. निवारू,,3. निवारू,,,
5646,delimitation_2014.pdf,287,,,4. हाथोज,,4. हाथोज,,,
5647,delimitation_2014.pdf,287,,,5. बेगस,,5. बेगस,,,
5648,delimitation_2014.pdf,287,,,6. मूण्डियारामसर,,6 . मूण्डियारामसर,,,
5649,delimitation_2014.pdf,287,,,7. कालवाड,,7 . कालवाड,,,
5650,delimitation_2014.pdf,287,,,8. सरनाचौड,,8 . सरनाचौड,,,
5651,delimitation_2014.pdf,287,,,9. मांचवा,,9. मांचवा,,,
5652,delimitation_2014.pdf,287,,,10. भम्भौरी,,10. भम्भौरी,,,
5653,delimitation_2014.pdf,287,,,11. दुर्जनियावास,,11. दुर्जनियावास,,,
5654,delimitation_2014.pdf,287,,,12. श्योसिंहपुरा,,12. श्योसिंहपुरा,,,
5655,delimitation_2014.pdf,287,,,13. धानक्या,,13. धानक्या,,,
5656,delimitation_2014.pdf,287,,,14. निमेडा,,14. निमेडा,,,
5657,delimitation_2014.pdf,287,,,15. सुमेल,,15. मण्डाभोपावास,,,
5658,delimitation_2014.pdf,288,,,16. विजयपुरा,,16. पीथावास,,,
5659,delimitation_2014.pdf,288,,,17. बगराना,,17. बोयतावाला,,,
5660,delimitation_2014.pdf,288,,,18. मण्डाभोपावास,,18. फतेहपुरा,,,
5661,delimitation_2014.pdf,288,,,19. पीथावास,,,,,
5662,delimitation_2014.pdf,288,,,20. बोयतावाला,,,,,
5663,delimitation_2014.pdf,288,,,21. फतेहपुरा,,,,,
5664,delimitation_2014.pdf,288,3,विराटनगर,1 बजरंगपुरा,विराटनगर,1 बजरंगपुरा,,,
5665,delimitation_2014.pdf,288,,,2 ऑतेला,,2 ऑतेला,,,
5666,delimitation_2014.pdf,288,,,3 कुहाडा,,3 कुहाडा,,,
5667,delimitation_2014.pdf,288,,,4 बीलवाडी,,4 बीलवाडी,,,
5668,delimitation_2014.pdf,288,,,5 भाबरू,,5 भाबरू,,,
5669,delimitation_2014.pdf,288,,,6 बडोदिया,,6 बडोदिया,,,
5670,delimitation_2014.pdf,288,,,7 भामोद,,7 भामोद,,,
5671,delimitation_2014.pdf,288,,,8 ढाणी गैसकान,,8 ढाणी गैसकान,,,
5672,delimitation_2014.pdf,288,,,9 लुहाकना कला,,9 लुहाकना कला,,,
5673,delimitation_2014.pdf,288,,,10 बागावास अहीरान,,10 बागावास अहीरान,,,
5674,delimitation_2014.pdf,288,,,11 जयसिंहपुरा,,11 जयसिंहपुरा,,,
5675,delimitation_2014.pdf,288,,,12 छींतौली,,12 छींतौली,,,
5676,delimitation_2014.pdf,288,,,13 सोठाना,,13 सोठाना,,,
5677,delimitation_2014.pdf,288,,,14 जवानपुरा,,14 जवानपुरा,,,
5678,delimitation_2014.pdf,288,,,15 बागावास चौरासी,,15 बागावास चौरासी,,,
5679,delimitation_2014.pdf,288,,,16 नवरंगपुरा,,16 नवरंगपुरा,,,
5680,delimitation_2014.pdf,288,,,17 तेवडी,,17 तेवडी,,,
5681,delimitation_2014.pdf,288,,,18 जोधूला,,18 जोधूला,,,
5682,delimitation_2014.pdf,288,,,19 पूरावाला,,19 पूरावाला,,,
5683,delimitation_2014.pdf,288,,,20 मैड,,20 मैड,,,
5684,delimitation_2014.pdf,288,,,21 पालडी,,21 पालडी,,,
5685,delimitation_2014.pdf,288,,,22 आमलोदा,,22 आमलोदा,,,
5686,delimitation_2014.pdf,288,,,23 तालवा,,23 तालवा,,,
5687,delimitation_2014.pdf,288,,,24 छापुडा खुर्द,,24 छापुडा खुर्द,,,
5688,delimitation_2014.pdf,288,,,25 गोविन्दपुरा धाबाई,,25 गोविन्दपुरा धाबाई,,,
5689,delimitation_2014.pdf,288,,,26 जॉजेकला,,26 जॉजेकला,,,
5690,delimitation_2014.pdf,288,,,27 रामपुरा,,27 रामपुरा,,,
5691,delimitation_2014.pdf,288,,,28 तुलसीपुरा,,28 केरली,,,
5692,delimitation_2014.pdf,288,,,29 परागपुरा,,29 पापडा,,,
5693,delimitation_2014.pdf,288,,,30 जोधपुरा,,,,,
5694,delimitation_2014.pdf,288,,,31 कूनेड,,,,,
5695,delimitation_2014.pdf,288,,,32 पावटा,,,,,
5696,delimitation_2014.pdf,288,,,33 मंढा,,,,,
5697,delimitation_2014.pdf,288,,,34 खेलना,,,,,
5698,delimitation_2014.pdf,288,,,35 भाकरी,,,,,
5699,delimitation_2014.pdf,288,,,36 बडनगर,,,,,
5700,delimitation_2014.pdf,288,,,37 पांचूडाला,,,,,
5701,delimitation_2014.pdf,288,4,कोटपूतली,1 भालोजी,कोटपूतली,1 भालोजी,,,
5702,delimitation_2014.pdf,288,,,2 सुंदरपुरा,,2 सुंदरपुरा,,,
5703,delimitation_2014.pdf,288,,,3 सांगटेडा,,3 सांगटेडा,,,
5704,delimitation_2014.pdf,288,,,4 चिमनपुरा,,4 चिमनपुरा,,,
5705,delimitation_2014.pdf,288,,,5 सरूण्ड,,5 सरूण्ड,,,
5706,delimitation_2014.pdf,288,,,6 कवरपुरा,,6 कवरपुरा,,,
5707,delimitation_2014.pdf,288,,,7 नांगलपण्डितपुरा,,7 नांगलपण्डितपुरा,,,
5708,delimitation_2014.pdf,288,,,8 चतुर्भुज,,8 चतुर्भुज,,,
5709,delimitation_2014.pdf,288,,,9 पनियाला,,9 पनियाला,,,
5710,delimitation_2014.pdf,288,,,10 रामसिंहपुरा,,10 रामसिंहपुरा,,,
5711,delimitation_2014.pdf,288,,,11 रायकरणपुरा,,11 रायकरणपुरा,,,
5712,delimitation_2014.pdf,288,,,12 बनेठी,,12 बनेठी,,,
5713,delimitation_2014.pdf,288,,,13 कल्याणपुराकलां,,13 कल्याणपुराकलां,,,
5714,delimitation_2014.pdf,289,,,14 कल्याणपुरा खुर्द,,14 कल्याणपुरा खुर्द,,,
5715,delimitation_2014.pdf,289,,,15 मोहनपुरा,,15 मोहनपुरा,,,
5716,delimitation_2014.pdf,289,,,16 कूजोता,,16 कूजोता,,,
5717,delimitation_2014.pdf,289,,,17 कांसली,,17 कांसली,,,
5718,delimitation_2014.pdf,289,,,18 गोरधनपुरा,,18 गोरधनपुरा,,,
5719,delimitation_2014.pdf,289,,,19 केशवाना राजपूत,,19 केशवाना राजपूत,,,
5720,delimitation_2014.pdf,289,,,20 गोनेडा,,20 गोनेडा,,,
5721,delimitation_2014.pdf,289,,,21 जयसिहंपुरा,,21 जयसिहंपुरा,,,
5722,delimitation_2014.pdf,289,,,22 गोपालपुरा,,22 गोपालपुरा,,,
5723,delimitation_2014.pdf,289,,,23 देवता,,23 देवता,,,
5724,delimitation_2014.pdf,289,,,24 बनार,,24 बनार,,,
5725,delimitation_2014.pdf,289,,,25 नारेहडा,,25 नारेहडा,,,
5726,delimitation_2014.pdf,289,,,26 खडब,,26 खडब,,,
5727,delimitation_2014.pdf,289,,,27 शुक्लाबास,,27 शुक्लाबास,,,
5728,delimitation_2014.pdf,289,,,28 राजनौता,,28 बसई,,,
5729,delimitation_2014.pdf,289,,,29 कारोलि,,29 अमाई,,,
5730,delimitation_2014.pdf,289,,,30 दांतिल,,30 मोलाहेडा,,,
5731,delimitation_2014.pdf,289,,,31 सुंदरपुरा ढ़ाढ़ा,,31 खेडकी वीरभान,,,
5732,delimitation_2014.pdf,289,,,32 पुरूषोत्तमपुरा,,,,,
5733,delimitation_2014.pdf,289,,,33 द्वारिकपुरा,,,,,
5734,delimitation_2014.pdf,289,,,34 फतेहपुरा खुर्द,,,,,
5735,delimitation_2014.pdf,289,,,35 बूचरा,,,,,
5736,delimitation_2014.pdf,289,,,36 भौनावास,,,,,
5737,delimitation_2014.pdf,289,,,37 टसकोला,,,,,
5738,delimitation_2014.pdf,289,,,38 पण्डितपुरा,,,,,
5739,delimitation_2014.pdf,289,,,39 टोरडा गुजरान,,,,,
5740,delimitation_2014.pdf,289,,,40 पाथरेडी,,,,,
5741,delimitation_2014.pdf,289,,,41 भूरी भड़ाज,,,,,
5742,delimitation_2014.pdf,289,,,42 भैंसलाना,,,,,
5743,delimitation_2014.pdf,289,5 10,,-,पावटा,1 पावटा,,,
5744,delimitation_2014.pdf,289,,,,,2 भांकरी,,,
5745,delimitation_2014.pdf,289,,,,,3 मण्ढा,,,
5746,delimitation_2014.pdf,289,,,,,4 पांचूडाला,,,
5747,delimitation_2014.pdf,289,,,,,5 परागपुरा,,,
5748,delimitation_2014.pdf,289,,,,,6 कुनेड़,,,
5749,delimitation_2014.pdf,289,,,,,7 तुलसीपुरा,,,
5750,delimitation_2014.pdf,289,,,,,8 जोधपुरा,,,
5751,delimitation_2014.pdf,289,,,,,9 बड़नगर,,,
5752,delimitation_2014.pdf,289,,,,,10 खेलना,,,
5753,delimitation_2014.pdf,289,,,,,11 वीर तेजाजी नगर,,,
5754,delimitation_2014.pdf,289,,,,,12 लाडा का बास,,,
5755,delimitation_2014.pdf,289,,,,,13 प्रेम नगर,,,
5756,delimitation_2014.pdf,289,,,,,14 राजनौता,,,
5757,delimitation_2014.pdf,289,,,,,15 कैरोडी,,,
5758,delimitation_2014.pdf,289,,,,,16 कारोलि,,,
5759,delimitation_2014.pdf,289,,,,,17 दांतिल,,,
5760,delimitation_2014.pdf,289,,,,,18 सुंदरपुरा ढ़ाढ़ा,,,
5761,delimitation_2014.pdf,289,,,,,19 पुरूषोत्तमपुरा,,,
5762,delimitation_2014.pdf,289,,,,,20 द्वारिकपुरा,,,
5763,delimitation_2014.pdf,289,,,,,21 फतेहपुरा खुर्द,,,
5764,delimitation_2014.pdf,289,,,,,22 बूचरा,,,
5765,delimitation_2014.pdf,289,,,,,23 भौनावास,,,
5766,delimitation_2014.pdf,289,,,,,24 टसकोला,,,
5767,delimitation_2014.pdf,289,,,,,25 पण्डितपुरा,,,
5768,delimitation_2014.pdf,289,,,,,26 टोरडा गुजरान,,,
5769,delimitation_2014.pdf,289,,,,,27 पाथरेडी,,,
5770,delimitation_2014.pdf,290,,,,,28 भूरी भड़ाज,,,
5771,delimitation_2014.pdf,290,(,,,,29 भैंसलाना,,,
5772,delimitation_2014.pdf,290,( 0 6,आमेर,1 रूण्डल,आमेर,1. बिलौंची,,,
5773,delimitation_2014.pdf,290,,,2 सिरोही,,2 . छापराडी,,,
5774,delimitation_2014.pdf,290,,,3 बीलपुर,,3 . कांट,,,
5775,delimitation_2014.pdf,290,,,4 चिताणु कलां,,4 . मानपुरा माचेडी,,,
5776,delimitation_2014.pdf,290,,,5 लखेर,,5 . रूण्डल,,,
5777,delimitation_2014.pdf,290,,,6 कंवरपुरा,,6 . सिरोही,,,
5778,delimitation_2014.pdf,290,,,7 चंदवाजी,,7. बीलपुर,,,
5779,delimitation_2014.pdf,290,,,8 श्यामपुरा,,8 . चिताणु कलां,,,
5780,delimitation_2014.pdf,290,,,9 अचरोल,,9. लखेर,,,
5781,delimitation_2014.pdf,290,,,10 लबाना,,10. कंवरपुरा,,,
5782,delimitation_2014.pdf,290,,,11 बगवाडा,,11. चंदवाजी,,,
5783,delimitation_2014.pdf,290,,,12 कुकस,,12. श्यामपुरा,,,
5784,delimitation_2014.pdf,290,,,13 ढण्ड,,13. अचरोल,,,
5785,delimitation_2014.pdf,290,,,14 खोरामीणा,,14. लबाना,,,
5786,delimitation_2014.pdf,290,,,15 दोलतपुरा,,15. बगवाडा,,,
5787,delimitation_2014.pdf,290,,,16 नांगल सुसावतान,,16. कुकस,,,
5788,delimitation_2014.pdf,290,,,17 अखैपुरा,,17. ढण्ड,,,
5789,delimitation_2014.pdf,290,,,18 रायथल,,18. खोरामीणा,,,
5790,delimitation_2014.pdf,290,,,19 पुनाना,,19. दोलतपुरा,,,
5791,delimitation_2014.pdf,290,,,20 जयसिंहपुरा,,20. नांगल सुसावतान,,,
5792,delimitation_2014.pdf,290,,,21 दुर्गा का बास,,21. अखैपुरा,,,
5793,delimitation_2014.pdf,290,,,22 अनोपपुरा,,22. आकैडा डुंगर,,,
5794,delimitation_2014.pdf,290,,,23 सिरसली,,,,,
5795,delimitation_2014.pdf,290,,,24 जालसू,,,,,
5796,delimitation_2014.pdf,290,,,25 बरना,जालसू,1. जालसू,,,
5797,delimitation_2014.pdf,290,,,26 राधाकिशनपुरा,,पुनाना 2 .,,,
5798,delimitation_2014.pdf,290,,,27 नांगल बिचपडी,,जयसिंहपुरा 3 .,,,
5799,delimitation_2014.pdf,290,,,28 मुण्डोता,,दुर्गा का बास 4 .,,,
5800,delimitation_2014.pdf,290,,,29 महेशवास कलां,,5 . अनोपपुरा,,,
5801,delimitation_2014.pdf,290,,,30 रोजदा,,6. सिरसली,,,
5802,delimitation_2014.pdf,290,,,31 खन्नीपुरा,,7 . रायथल,,,
5803,delimitation_2014.pdf,290,,,32 देवगुढ़ा,,8 . बरना,,,
5804,delimitation_2014.pdf,290,,,33 जाहोता,,9. राधाकिशनपुरा,,,
5805,delimitation_2014.pdf,290,,,34 जयरामपुरा,,10. नांगल बिचपडी,,,
5806,delimitation_2014.pdf,290,,,35 भट्टो की गली,,11. मुण्डोता,,,
5807,delimitation_2014.pdf,290,,,36 चतरपुरा,,12. महेशवास कलां,,,
5808,delimitation_2014.pdf,290,,,37 नांगल सिरस,,13. रोजदा,,,
5809,delimitation_2014.pdf,290,,,38 रामपुरा डाबडी,,14. खन्नीपुरा,,,
